Data_Source,legal_entity_id,legal_edrpou_id,legal_title,legal_lat,legal_lng,Distance,division_id,division_name,division_type,division_phone,division_email,residence_area,residence_gromada_name,residence_gromada_koatuu,residence_region,residence_settlement_type,residence_settlement,residence_settlement_koatuu,residence_addresses,location,sdp_lat,sdp_lng,Admin1_Pcode,Admin1_Name,Admin2_Pcode,Admin2_Name,Admin3_Pcode,Admin3_Name,Admin4_Pcode,Admin4_Name,hf_type,,
NHSU Dataset,9b70ab13-d754-4790-b259-1bbe222aef6c,ID_23002303,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МІСЬКА ДИТЯЧА ПОЛІКЛІНІКА № 7 ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ,49.995498,36.351418,0.121168728,21f1b384-9f4b-442b-aa15-fee68c19ad8f,КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР,Місце провадження діяльності,tel:+380577255566,gordetpol_7@ukr.net,ХАРКІВСЬКА,ХАРКІВСЬКА,6310100000,NULL,місто,ХАРКІВ,6310100000,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Ювілейний, 76",0101000000AB97DF69322D424012BEF73768FF4840,49.995368,36.353101,UA63,Kharkivska,UA6312,Kharkivskyi,UA6312027,Kharkivska,UA6312027001,Kharkiv,Ambulotory,,
NHSU Dataset,9bed2748-e980-434f-8384-2df179681666,ID_37862093,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ,47.942866,33.421537,11.51638246,7903e700-bab5-4e5f-8e04-512bca9fadd3,АМБУЛАТОРІЯ ЗПСМ № 1 М. КРИВИЙ РІГ (КНП ЦПМСД № 2 КРИВОРІЗЬКОЇ МР),Амбулаторія,tel:+380676285449,cpmd2amb1@gmail.com,ДНІПРОПЕТРОВСЬКА,КРИВОРІЗЬКА,1211000000,NULL,місто,КРИВИЙ РІГ,1211000000,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Романа Шухевича, 32а",010100000076711B0DE0BD4040F7E461A1D6044840,48.0378,33.4834,UA12,Dnipropetrovska,UA1206,Kryvorizkyi,UA1206017,Kryvorizka,UA1206017001,Kryvyi Rih,Ambulotory,,
NHSU Dataset,9bed2748-e980-434f-8384-2df179681666,ID_37862093,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ,47.942866,33.421537,13.83229297,66d639ff-af1d-4f30-9b0f-17e5d1b901e7,АМБУЛАТОРІЯ ЗПСМ № 2 М. КРИВИЙ РІГ (КНП ЦПМСД № 2 КРИВОРІЗЬКОЇ МР),Амбулаторія,tel:+380676285456,ambulatory2@ukr.net,ДНІПРОПЕТРОВСЬКА,КРИВОРІЗЬКА,1211000000,NULL,місто,КРИВИЙ РІГ,1211000000,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Сергія Колачевського, 55",0101000000F46C567DAEBE4040D6C56D3480074840,48.0586,33.4897,UA12,Dnipropetrovska,UA1206,Kryvorizkyi,UA1206017,Kryvorizka,UA1206017001,Kryvyi Rih,Ambulotory,,
NHSU Dataset,9bed2748-e980-434f-8384-2df179681666,ID_37862093,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ,47.942866,33.421537,11.97966404,9e5a80d2-5bcf-4687-bf7d-e4b65dd9ea54,АМБУЛАТОРІЯ ЗПСМ № 3 М. КРИВИЙ РІГ (КНП ЦПМСД № 2 КРИВОРІЗЬКОЇ МР),Амбулаторія,tel:+380676285423,ambulatori3@yandex.ua,ДНІПРОПЕТРОВСЬКА,КРИВОРІЗЬКА,1211000000,NULL,місто,КРИВИЙ РІГ,1211000000,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Генерала Кульчицького, 9",01010000008351499D80BE4040053411363C054840,48.0409,33.4883,UA12,Dnipropetrovska,UA1206,Kryvorizkyi,UA1206017,Kryvorizka,UA1206017001,Kryvyi Rih,Ambulotory,,
NHSU Dataset,9bed2748-e980-434f-8384-2df179681666,ID_37862093,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ,47.942866,33.421537,7.533462359,f446ebaf-0cdc-4f29-80cc-85cefb9a37e3,АМБУЛАТОРІЯ ЗПСМ № 4 М. КРИВИЙ РІГ (КНП ЦПМСД № 2 КРИВОРІЗЬКОЇ МР),Амбулаторія,"tel:+380676285474, +380676285474",zpmsd_2_amb_4@ukr.net,ДНІПРОПЕТРОВСЬКА,КРИВОРІЗЬКА,1211000000,NULL,місто,КРИВИЙ РІГ,1211000000,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Електрозаводська, 22а",010100000003098A1F63BE4040D734EF3845FF4740,47.9943,33.4874,UA12,Dnipropetrovska,UA1206,Kryvorizkyi,UA1206017,Kryvorizka,UA1206017001,Kryvyi Rih,Ambulotory,,
NHSU Dataset,9bed2748-e980-434f-8384-2df179681666,ID_37862093,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ,47.942866,33.421537,7.700852209,037be7bb-fd3d-4dc7-bbe7-069758828000,АМБУЛАТОРІЯ ЗПСМ № 5 М. КРИВИЙ РІГ (КНП ЦПМСД № 2 КРИВОРІЗЬКОЇ МР),Амбулаторія,tel:+380676285458,amb-5@ukr.net,ДНІПРОПЕТРОВСЬКА,КРИВОРІЗЬКА,1211000000,NULL,місто,КРИВИЙ РІГ,1211000000,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Федора Караманиць, 61",01010000003D0AD7A370BD40400000000000004840,48,33.48,UA12,Dnipropetrovska,UA1206,Kryvorizkyi,UA1206017,Kryvorizka,UA1206017001,Kryvyi Rih,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,15.34528191,e0b728b9-20a8-47f4-94a2-54f5da0d687e,АМБУЛАТОРІЯ ЗПСМ М. ПЕРЕЩЕПИНЕ (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380986489602,pereschepinskaazpsm@ukr.net,ДНІПРОПЕТРОВСЬКА,ПЕРЕЩЕПИНСЬКА,1223210500,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),місто,ПЕРЕЩЕПИНЕ,1223210500,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, місто ПЕРЕЩЕПИНЕ, вулиця Шевченко, 31",010100000017D9CEF7539B4140D34D621058814840,48.5950412,35.3016759,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210011,Pishchanska,UA1210011001,Pishchanka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,18.74125847,669b2c22-ea56-41d4-865c-ad98b76f9eec,АМБУЛАТОРІЯ ЗПСМ С. ВАСИЛІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380965539038,katara090476@gmail.com,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,ВАСИЛІВКА,1223281001,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село ВАСИЛІВКА, вулиця Садова, 5",0101000000645DDC4603A8414038F8C264AA384840,48.7097317,35.5668475,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001004,Vasylivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,1.877265715,d243d590-6cf7-4577-874a-6fff9c0546ea,АМБУЛАТОРІЯ ЗПСМ С. ВІЛЬНЕ (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380978560564,vilnenska_azpsm@ukr.net,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,ВІЛЬНЕ,1223281501,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село ВІЛЬНЕ, вулиця Перемоги, 37",010100000058A835CD3B964140C5FEB27BF2384840,48.7430965,35.2934749,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001006,Vilne,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,21.14186595,861ff135-cf75-4495-b23d-958d99042de1,АМБУЛАТОРІЯ ЗПСМ С. ГНАТІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380977754574,gnativka.azpsm@gmail.com,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,ГНАТІВКА,1223284504,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село ГНАТІВКА, вулиця Центральна, 53",0101000000F8C264AA60A4414079E9263108444840,48.8887711,35.4789218,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001009,Hnativka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,16.64428133,eae5b63d-90fa-403e-b332-8cdfb5994862,АМБУЛАТОРІЯ ЗПСМ С. ГОЛУБІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380975971196,golubovka226@ukr.net,ДНІПРОПЕТРОВСЬКА,ПЕРЕЩЕПИНСЬКА,1223210500,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,ГОЛУБІВКА,1223282001,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село ГОЛУБІВКА, вулиця Лесі Українки, 28",01010000000D71AC8BDB9841408716D9CEF7434840,48.8823962,35.3221833,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210009,Pereshchepynska,UA1210009005,Holubivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,34.11221284,a78b7aa4-a2b3-418c-bf41-8de69d12a36b,АМБУЛАТОРІЯ ЗПСМ С. КЕРНОСІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380960981717,kernos.azpsm@gmail.com,ДНІПРОПЕТРОВСЬКА,ПЕРЕЩЕПИНСЬКА,1223210500,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,КЕРНОСІВКА,1223283001,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село КЕРНОСІВКА, вулиця Калинова, 37",01010000008048BF7D1DB04140FED478E926494840,48.9569356,35.6320894,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210009,Pereshchepynska,UA1210009006,Kernosivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,18.29978085,85db4634-9096-450e-8810-189d784ed821,АМБУЛАТОРІЯ ЗПСМ С. КОРОЛІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380973829420,korolivka.azpsm@gmail.com,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,КОРОЛІВКА,1223284003,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село КОРОЛІВКА, вулиця Рахівнича, 36А",01010000000B24287E8C894140B8AF03E78C404840,48.8426139,35.1277103,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001013,Korolivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,7.271739065,3a165712-16c5-4539-8e8d-888f04e3681e,АМБУЛАТОРІЯ ЗПСМ С. МАР’ЯНІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380987176526,zozulaartem80@gmail.com,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,МАР'ЯНІВКА,1223283301,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село МАР'ЯНІВКА, вулиця Молодіжна, 17",01010000008E75711B0D904140BA490C022B374840,48.7199499,35.2165766,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001014,Marianivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,12.2605137,c0019945-4a03-40e7-925e-5b899d8d33ba,АМБУЛАТОРІЯ ЗПСМ С. МИКОЛАЇВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380974935737,oleksijvalentina@gmail.com,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,МИКОЛАЇВКА,1223284001,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село МИКОЛАЇВКА, вулиця Українська, 2",0101000000B003E78C288D4140787AA52C433C4840,48.7934814,35.1741016,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001015,Mykolaivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,13.31678295,e41c9a49-cfbf-4ab0-85e8-992508bfb0c6,АМБУЛАТОРІЯ ЗПСМ С. МИРОЛЮБІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380982964272,vadim2964272@ukr.net,ДНІПРОПЕТРОВСЬКА,ПЕРЕЩЕПИНСЬКА,1223210500,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),селище,МИРОЛЮБІВКА,1223282002,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, селище МИРОЛЮБІВКА, вулиця Центральна, 1",0101000000931804560E9541402AA913D044484840,48.8228594,35.4335946,,,,,,,,,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,24.37722963,b2fa79c2-5c0c-4f81-878f-2b1a0de36af7,АМБУЛАТОРІЯ ЗПСМ С. МИХАЙЛІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380977754574,shulikamed@gmail.com,ДНІПРОПЕТРОВСЬКА,ПЕРЕЩЕПИНСЬКА,1223210500,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,МИХАЙЛІВКА,1223283501,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село МИХАЙЛІВКА, вулиця Центральна, 1А",010100000026E4839ECDAA41403333333333434840,48.8801388,35.56028,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210009,Pereshchepynska,UA1210009010,Mykhailivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,27.59588832,dc42aa08-01d3-411b-9700-81a0696ef4db,АМБУЛАТОРІЯ ЗПСМ С. ПАНАСІВКА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380978547902,panasivka.azpsm@gmail.com,ДНІПРОПЕТРОВСЬКА,ПЕРЕЩЕПИНСЬКА,1223210500,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,ПАНАСІВКА,1223280502,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село ПАНАСІВКА, вулиця Гагаріна, 7",0101000000F0A7C64B37A94140AAF1D24D62484840,48.9335136,35.5355479,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210009,Pereshchepynska,UA1210009014,Panasivka,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,18.3008751,4ab13cd3-885e-44f1-b6c3-2eb5d5944628,АМБУЛАТОРІЯ ЗПСМ С. ПОПАСНЕ (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380982964272,azpsm_popasne@ukr.net,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),село,ПОПАСНЕ,1223286001,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, село ПОПАСНЕ, вулиця Зелена, 16",010100000063EE5A423EA84140BC749318043E4840,48.8144304,35.5306409,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001020,Popasne,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,0.056912178,af8595b5-749e-4cf2-96d8-12659210910d,АМБУЛАТОРІЯ ЗПСМ СЕЛИЩЕ ЗАРІЧНЕ (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380962959113,gvard_azpsm@ukr.net,ДНІПРОПЕТРОВСЬКА,ЧЕРКАСЬКА,1223256200,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),смт,ЗАРІЧНЕ (ГВАРДІЙСЬКЕ),1223255300,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, смт. ЗАРІЧНЕ (ГВАРДІЙСЬКЕ), вулиця Молодіжна, 11",0101000000643BDF4F8D97414064CC5D4BC8374840,48.7333217,35.3138626,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210013,Cherkaska,UA1210013002,Hvardiiske,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,6.474223077,23dd6748-6af9-4343-8abb-503a3f50b8eb,АМБУЛАТОРІЯ ЗПСМ СЕЛИЩЕ ЧЕРКАСЬКЕ (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380676087340,cherkaske@gmail.com,ДНІПРОПЕТРОВСЬКА,ЧЕРКАСЬКА,1223256200,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),смт,ЧЕРКАСЬКЕ,1223256200,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, смт. ЧЕРКАСЬКЕ, вулиця Лісна, 16А",01010000003D0AD7A3709D414096438B6CE76B3240,48.6991797,35.3858108,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210013,Cherkaska,UA1210013001,Cherkaske,Ambulotory,,
NHSU Dataset,9c4cb1ba-fb9e-497f-91fc-c888aeed5af1,ID_37834197,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ,48.732813,35.313777,9.058715713,327fd2fa-9ab1-4174-9f26-37d3a7cff5d5,АМБУЛАТОРІЯ ЗПСМ СМТ. ГУБИНИХА (КНП ЦПМСД ЧЕРКАСЬКОЇ СЕЛИЩНОЇ РАДИ),Амбулаторія,tel:+380961654139,gubiniha.azpsm@gmail.com,ДНІПРОПЕТРОВСЬКА,ГУБИНИСЬКА,1223255600,САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ),смт,ГУБИНИХА,1223255600,"ДНІПРОПЕТРОВСЬКА область, САМАРІВСЬКИЙ (НОВОМОСКОВСЬКИЙ) район, смт. ГУБИНИХА, вулиця Центральна, 119А",01010000002497FF907E9341402041F163CC3D4840,48.8071013,35.2630425,UA12,Dnipropetrovska,UA1210,Novomoskovskyi,UA1210001,Hubynyska,UA1210001001,Hubynykha,Ambulotory,,
NHSU Dataset,9c887ac5-8624-49e2-93cd-b039a66d1eb8,ID_38541660,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО РОЖИЩЕНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ РОЖИЩЕНСЬКОЇ МІСЬКОЇ РАДИ,50.902239,25.278582,0.833601584,5cd2e2e6-7c23-4955-821d-8f01b19860f5,КНП РОЖИЩЕНСЬКИЙ ЦПМСД,Місце провадження діяльності,"tel:+380661663313, +380336822286",roz-cpmsd2@ukr.net,ВОЛИНСЬКА,РОЖИЩЕНСЬКА,724510100,ЛУЦЬКИЙ,місто,РОЖИЩЕ,724510100,"ВОЛИНСЬКА область, ЛУЦЬКИЙ район, місто РОЖИЩЕ, вулиця Коте Шилокадзе, 19",01010000009C33A2B437483940BF7D1D3867744940,50.9094,25.2821,UA07,Volynska,UA0708,Lutskyi,UA0708025,Rozhyshchenska,UA0708025001,Rozhyshche,Ambulotory,,
